3 32 16 17 1613.99 1711.57 0.00594459 0.000736387	338.341222723 -14.8700341
3 32 7 18 712.626 1754.88 0.00739497 -0.00115607	338.338137323 -14.9377716293
3 32 18 18 1750.55 1800.59 0.0100424 -0.00195825	338.334236523 -14.85980554
3 32 9 19 844.33 1842.95 0.00445734 -0.00279081	338.331219763 -14.9279087889
3 32 4 19 408.686 1885.51 0.00729915 0.000756849	338.328046662 -14.9606514837
3 32 5 19 451.193 1906.85 0.0060117 -0.00175618	338.326366722 -14.9574655132
3 32 14 19 1415.82 1933.23 0.0112561 0.00328981	338.323989865 -14.8850068305
3 32 8 20 783.79 1945.36 0.0086439 -0.00612004	338.323248903 -14.932493116
3 32 5 20 511.463 1995.61 0.00355782 -0.00174878	338.319419703 -14.9529685819
3 32 5 20 467.138 2039.78 0.00902803 -0.00059032	338.31598801 -14.9563136842
3 32 17 21 1664.81 2109.42 0.00779627 -0.00319762	338.310170697 -14.8663632142
3 32 6 22 594.092 2168.95 0.00475132 -0.000243515	338.305866918 -14.9468211733
3 32 8 22 799.784 2209.41 0.00511464 -0.00550821	338.302642392 -14.9313838825
3 32 12 22 1197.57 2214.68 0.00688863 -0.000778426	338.302103009 -14.901504467
3 32 4 22 385.974 2224.96 0.00648172 -0.00238027	338.301566281 -14.9624741471
3 32 18 22 1790.47 2225.22 0.00298687 -0.0032185	338.301103013 -14.8569633276
3 32 13 22 1261.62 2235.83 0.00571723 -0.00505967	338.30043321 -14.8967003689
3 32 3 23 216.73 2291.48 0.00368611 -0.00320293	338.296432376 -14.975210656
3 32 2 23 176.149 2306.83 0.00723502 0.00117767	338.295248115 -14.9782644423
3 32 14 23 1412.74 2318.72 0.00682159 -0.00326662	338.293921774 -14.8853769944
3 32 7 23 683.002 2328.18 0.00545487 -0.000215312	338.293415533 -14.9401969106
3 32 20 23 1976.1 2344.19 0.00306957 -0.0007962	338.291774606 -14.8430573448
3 32 1 24 54.0448 2364.96 0.00509081 -0.00105505	338.290752688 -14.9874571129
3 32 18 24 1748.34 2387.9 0.00621224 -0.00265985	338.28842858 -14.8601878239
3 32 18 24 1756.16 2418.15 0.00776419 -0.00848334	338.286067565 -14.8596110973
3 32 16 25 1537.68 2467.58 0.00593089 -0.00236545	338.282275859 -14.8760433583
3 32 20 25 1980.01 2473.47 0.00410642 -0.00359681	338.281693252 -14.842810452
3 32 4 25 406.256 2491.56 0.00471413 -0.00152565	338.280761343 -14.9610399275
3 32 16 25 1570.17 2496.71 0.00595765 -0.00117536	338.279994919 -14.8736127465
3 32 8 25 717.738 2538.45 0.0040934 -0.00269802	338.277003221 -14.9376588382
3 32 2 25 194.866 2535.43 0.00944584 0.000149733	338.277407724 -14.9769338901
3 32 17 26 1701.82 2561.9 0.00740424 -0.00285491	338.27487428 -14.8637449659
3 32 2 26 104.817 2587.78 0.00873412 -0.00273302	338.273352968 -14.9837157648
3 32 5 26 437.971 2590.02 0.00590209 -0.0019474	338.273071102 -14.9586902173
3 32 17 26 1702.53 2590.15 0.00648915 -0.00614534	338.272671493 -14.8637015753
3 32 8 26 761.038 2594.31 0.00522076 -0.00117228	338.272632799 -14.934425232
3 32 8 26 800.403 2654.95 0.0103854 -0.00613848	338.26789121 -14.9314887863
3 32 15 27 1506.15 2682.83 0.00731037 -0.00330613	338.265501683 -14.878487097
3 32 2 27 194.592 2728.11 0.00739725 -8.51468e-05	338.262378364 -14.9770172283
3 32 12 28 1181.57 2764.99 0.00196933 -0.0040443	338.259192421 -14.9028962353
3 32 6 28 596.719 2812.65 0.011857 -0.00241654	338.255657889 -14.9468395025
3 32 9 28 836.923 2833.06 0.00554601 0.00111195	338.25399109 -14.9288049738
3 32 12 29 1218.41 2873.17 0.00668887 -0.00682158	338.250747172 -14.9001655493
3 32 2 29 182.001 2890.97 0.00590766 0.00153729	338.249680594 -14.9780154347
3 32 15 29 1433.82 2915.86 0.0067508 -0.00372758	338.247355813 -14.8839999904
3 32 14 30 1404.02 2974.6 0.00733653 -0.00114217	338.242785545 -14.8862581685
3 32 14 30 1341.17 2984.87 0.00939899 -0.0082038	338.24200324 -14.8909823936
3 32 14 30 1374.41 2995.12 0.00654006 -0.00169044	338.241194582 -14.8884891234
3 32 6 30 586.219 3027.13 0.00844923 0.00202049	338.238937379 -14.9476977591
3 32 18 30 1784.19 3037.69 0.00535456 -0.00669504	338.237762248 -14.8577215904
3 32 13 30 1315.22 3068.34 0.00312619 -0.00738549	338.235504398 -14.892959316
3 32 2 40 202.094 4049.66 0.00471244 -0.000865682	338.159349296 -14.9768641965
3 32 9 40 839.618 4007.55 0.0062184 -0.0020765	338.162451408 -14.9289753013
3 32 15 38 1526.98 3805.05 0.0046489 -0.00708243	338.178038132 -14.8772942294
3 32 10 38 947.772 3819.03 0.00956786 -0.00881661	338.177108733 -14.9207956195
3 32 6 37 559.097 3714.53 0.00607526 -0.00105799	338.185363489 -14.9499511087
3 32 1 37 68.0267 3750.39 0.00506513 -0.000449315	338.182710081 -14.9868438146
3 32 15 36 1492.59 3671.39 0.0059577 -0.00687907	338.188460208 -14.8798343734
3 32 11 36 1108.03 3667.39 0.00581979 -0.00114089	338.188878513 -14.9087135565
3 32 14 36 1344.71 3656.08 0.00866412 -0.00499773	338.1896934 -14.8909356408
3 32 17 34 1675.84 3434.74 0.00642846 -0.00564014	338.206849553 -14.8659937756
3 32 4 34 369.521 3424.44 0.00943549 0.00220326	338.208029199 -14.9640988174
3 32 3 34 295.031 3406.34 0.00511298 -0.000343327	338.209462348 -14.9696879069
3 32 6 31 549.089 3131.93 0.0119154 -0.000163134	338.230778074 -14.9505200555
3 32 3 33 298.475 3305.34 0.00283062 0.00271875	338.217335015 -14.9693977351
3 32 3 33 302.743 3289.54 -0.00170509 -0.00230754	338.218565506 -14.9690722233
3 32 16 32 1563.38 3189.61 0.00505041 -0.00371126	338.225982103 -14.874360003
3 32 11 32 1029.44 3260.02 0.00811293 -0.00562424	338.220647928 -14.9144855754
3 32 14 35 1427.27 3487.79 0.00461429 -0.00855841	338.202783285 -14.884681076
3 32 3 40 276.3 3996.51 0.00790452 -0.00302469	338.163470291 -14.9712750657
3 32 12 39 1183.13 3991.67 0.00828534 -0.00388393	338.163593093 -14.9031752744
3 32 5 35 419.325 3559.92 0.00653696 -0.00549599	338.197454165 -14.9604003605
3 32 17 39 1671 3894.16 0.00209978 -0.00847081	338.171059131 -14.8665059104
3 32 7 38 695.119 3884.89 0.00736297 -0.00177741	338.17204913 -14.9397886691
3 33 8 2 718.605 138.841 0.0074147 -0.00426028	338.134656294 -14.9381506516
3 33 2 2 119.327 152.143 0.00628648 0.00337064	338.133775856 -14.9831652776
3 33 18 2 1778.92 162.194 0.00518498 -0.00783796	338.132446672 -14.858644673
3 33 2 3 202.87 248.869 0.00650152 -0.0010529	338.126212221 -14.9769227226
3 33 8 4 807.388 320.568 0.00886352 -0.00182612	338.120479948 -14.9315371008
3 33 8 5 770.783 415.588 0.00443329 -0.0023628	338.113086648 -14.9343149158
3 33 11 5 1066.84 463.058 0.00831435 -0.0041602	338.109322987 -14.912094794
3 33 18 5 1820.79 501.267 0.00561476 -0.00641432	338.106045316 -14.8555952743
3 33 13 6 1242.36 561.432 0.00737475 -0.00317201	338.101616714 -14.8989482299
3 33 10 7 991.056 619.558 0.00367556 -0.00649298	338.097154823 -14.9178293979
3 33 13 7 1284.71 635.626 0.00558363 -0.00520464	338.095828729 -14.8957907408
3 33 20 8 1996.3 810.497 0.00577924 -0.0059228	338.081883097 -14.8425460172
3 33 5 8 477.487 800.758 0.00932399 0.000121618	338.083150526 -14.9564589921
3 33 13 9 1246.75 852.886 0.00536208 -0.00570161	338.078928872 -14.8986969681
3 33 6 9 516.196 897.655 0.00374981 0.00238618	338.075596401 -14.9535780356
3 33 12 9 1173.73 900.599 0.00594475 -0.00453791	338.075233617 -14.9041903579
3 33 16 10 1633.67 924.699 0.00112871 -0.00314454	338.073208275 -14.8697017379
3 33 18 10 1798.53 963.579 0.00593447 -0.0064901	338.070104238 -14.8573672047
3 33 18 10 1829.28 978.28 0.00637653 -0.00696163	338.068944203 -14.8550696379
3 33 3 11 267.756 1103.52 0.00626131 -0.00288146	338.059628961 -14.9722919953
3 33 17 12 1658.57 1183.78 0.00639557 -0.00709863	338.053045725 -14.867897683
3 33 14 13 1331.65 1257.58 0.00456794 -0.00419047	338.04741305 -14.8924292365
3 33 6 13 562.106 1272.17 0.00583202 -0.00452114	338.046427981 -14.950229158
3 33 5 14 487.514 1368.83 0.00575245 -0.0030207	338.038919282 -14.9558570119
3 33 1 14 49.0165 1372.25 0.00695175 0.00278623	338.038784854 -14.9887752455
3 33 14 14 1332.52 1395.99 0.0117284 -0.00209291	338.036643645 -14.8923981681
3 33 10 15 996.821 1449 0.00460461 -0.00418492	338.032586763 -14.91761722
3 33 8 15 817.872 1500.62 0.0042348 -0.0015755	338.028599306 -14.9310731201
3 33 8 15 774.56 1526.67 0.0055284 -0.00316678	338.026579093 -14.9343335613
3 33 5 16 489.03 1543.29 0.00506258 -0.00299351	338.025339519 -14.9557868426
3 33 11 16 1082.87 1568.93 0.00411777 -0.00716744	338.023238834 -14.9111842146
3 33 7 17 658.395 1641.38 0.00728909 -0.000890608	338.017671576 -14.943089058
3 33 10 17 953.176 1661.08 0.00579441 -0.00371658	338.016089684 -14.9209487032
3 33 11 17 1070.79 1696.26 0.00076355 -0.00455931	338.013332974 -14.9121228998
3 33 5 17 477.562 1740.15 0.00562731 0.00116172	338.010021044 -14.9566960021
3 33 7 18 694.865 1750.28 0.00272837 -0.00326974	338.009190124 -14.9403760205
3 33 7 19 614.125 1843.08 0.00574122 -0.00131332	338.001983063 -14.946463561
3 33 14 19 1374.75 1938.93 0.0077527 -0.00321191	337.994396842 -14.8893588288
3 33 12 19 1204.27 1911.67 0.00368463 -0.00386279	337.996550525 -14.9021507361
3 33 9 19 837.753 1917.2 0.00824514 -0.0043184	337.996177805 -14.9296820445
3 33 14 19 1350.5 1939.16 0.00600987 -0.00358364	337.994384106 -14.891178989
3 33 16 19 1610.02 1939.5 0.000723336 -0.00388275	337.994291617 -14.8717095359
3 33 5 20 415.983 1957 0.00598818 0.000854461	337.993161191 -14.9613709358
3 33 8 20 806.321 2028.88 0.0038177 -0.0053615	337.987492943 -14.9320699644
3 33 5 20 501.981 2029.91 0.00602526 -0.00269201	337.987468068 -14.9549301265
3 33 2 21 188.307 2122.27 0.00388456 -0.000200178	337.980371171 -14.9784951406
3 33 16 23 1619.49 2304.11 0.0054717 -0.00282284	337.965937555 -14.8710809915
3 33 5 23 427.784 2310.5 0.000900308 -0.00229235	337.965655512 -14.9605640061
3 33 14 23 1391 2312.54 0.00623002 -0.0030161	337.965335034 -14.8882255841
3 33 5 23 493.126 2342.01 0.00693834 -0.00303669	337.963188582 -14.9556652168
3 33 12 24 1175.61 2358.81 0.00859314 -0.00662663	337.961772291 -14.9044078983
3 33 8 24 768.538 2424.1 0.0055582 -0.00370379	337.956750868 -14.9349997111
3 33 7 24 679.496 2442.57 0.00556978 -0.00395087	337.955328668 -14.9416918968
3 33 16 24 1631.77 2449.72 0.00525704 -0.00330289	337.954612748 -14.8701923798
3 33 8 25 756.476 2473.43 0.00113252 -0.00310981	337.952915317 -14.9359168689
3 33 16 25 1595.84 2482.44 0.00335799 -0.00741268	337.952078053 -14.8728942875
3 33 4 25 402.115 2484.33 0.0068057 -0.00227861	337.95214021 -14.9625281786
3 33 17 25 1655.48 2494.65 0.0048532 -0.00531178	337.951113051 -14.8684243415
3 33 5 25 425.351 2499.77 0.00735612 -3.52195e-05	337.950933099 -14.9607873691
3 33 18 25 1791.45 2535.14 0.0055104 -0.00639806	337.947923739 -14.8582409692
3 33 2 25 177.649 2555.02 0.00582168 0.000291087	337.946715101 -14.9793829689
3 33 5 26 491.572 2616.52 0.000465328 -0.00281245	337.941835616 -14.9558411742
3 33 1 26 51.0443 2590.78 0.00353196 -0.000624793	337.943988658 -14.9888803201
3 33 19 26 1933.14 2601.57 0.00262998 -0.00599311	337.94270723 -14.8476419856
3 33 2 26 171.771 2617.57 0.00157758 -0.00451723	337.941852977 -14.9798359308
3 33 7 26 629.144 2628.23 0.00310521 -0.0059292	337.940895747 -14.9455143389
3 33 3 26 216.923 2645.92 0.00449145 -0.000384484	337.939630966 -14.9764556327
3 33 3 26 275.938 2646.91 0.00361208 0.000581201	337.939533103 -14.9720294746
3 33 10 27 942.168 2664.75 0.0052663 -0.00351032	337.938006668 -14.9220117722
3 33 9 27 876.067 2700.68 0.00296334 -0.00156782	337.935220845 -14.9269849524
3 33 18 27 1793.64 2740.06 0.00567133 -0.00421878	337.931994188 -14.8581208677
3 33 3 27 207.881 2750.21 0.00425127 0.000244759	337.931524205 -14.9771539274
3 33 1 28 77.9016 2816.53 8.48214e-05 -0.000353137	337.926422672 -14.9869092216
3 33 10 28 964.932 2851.29 0.00313778 -0.00114905	337.923494792 -14.9203437015
3 33 16 29 1590.22 2914.03 0.00593869 -0.0028932	337.918523389 -14.8734115361
3 33 14 29 1409.56 2933.55 0.00520065 -0.00529918	337.917038905 -14.886972935
3 33 10 29 926.659 2936.53 0.00387117 -0.00440991	337.916870128 -14.9232373207
3 33 18 29 1770.59 2939.59 0.00637918 0.00365809	337.916491503 -14.8598914927
3 33 6 30 546.142 2980.2 0.00328386 -0.00242114	337.913537935 -14.9518207529
3 33 3 30 243.725 2990.06 0.00433589 -0.000422057	337.912860293 -14.9745118093
3 33 16 30 1568.84 3070.15 0.00592122 -0.00457989	337.906389932 -14.8750501559
3 33 3 37 235.553 3717.78 0.00331423 -0.00280368	337.856291309 -14.9752542256
3 33 12 36 1150.69 3619.61 0.00462206 0.00351544	337.863724057 -14.9065630118
3 33 8 36 751.316 3627.58 0.0043789 -0.000241347	337.863156305 -14.9365522072
3 33 14 37 1412.02 3772.24 -0.000291058 -0.000677871	337.851827917 -14.8869766783
3 33 7 35 630.02 3567.12 0.00166128 0.000178485	337.867880565 -14.9456443329
3 33 5 35 495.143 3551.44 0.00198975 -0.000649597	337.869132117 -14.9557617964
3 33 14 37 1415.31 3754.63 0.00524989 -0.00229985	337.853196677 -14.8867257374
3 33 14 38 1339.58 3829.53 0.00113198 -0.0044382	337.847381863 -14.8924275699
3 33 1 34 94.5049 3439.95 0.00640339 0.00100222	337.877951798 -14.9857726235
3 33 11 34 1077.66 3435.05 0.00448901 -0.00401332	337.878083283 -14.9120063879
3 33 15 32 1464.09 3260.77 0.00431543 -0.0036828	337.891587532 -14.8829532709
3 33 1 33 86.6898 3355.37 0.0030155 -0.000515576	337.884529778 -14.9863439398
3 33 13 33 1253.13 3278.09 0.00216816 -0.00247909	337.89026885 -14.8987946378
3 33 4 32 390.427 3256.7 0.00461149 -0.00276785	337.892078255 -14.9635603982
3 33 5 32 473.816 3255.98 0.00565404 -0.00148692	337.892110331 -14.9573043271
3 33 2 32 193.717 3216.16 -0.00370214 -0.000486929	337.895301452 -14.9783018827
3 33 16 32 1584 3185.96 0.00421453 -0.00200955	337.897383306 -14.8739385155
3 33 16 38 1631.19 3830.57 0.00261175 -0.00368092	337.847262532 -14.8705427918
3 33 14 38 1412.61 3836.31 0.00364614 -0.00455774	337.846846505 -14.8869469001
3 33 13 31 1232.83 3118.81 0.00689019 0.000449977	337.902657185 -14.9002833279
3 33 1 39 97.5237 3940.75 0.00155476 0.00283517	337.839031061 -14.9856258847
3 33 10 38 985.214 3876.07 0.000659071 -0.00665285	337.84380126 -14.9190444998
3 33 19 37 1914.81 3757.05 0.00124698 -0.0048018	337.852914751 -14.8492617293
3 33 14 39 1415.6 3923 0.00449266 -0.00356474	337.840106194 -14.8867421492
3 33 11 38 1117.87 3888.63 0.00341956 -0.00411366	337.842809743 -14.9090869252
3 33 2 39 139.236 3902.23 -0.00150882 0.0048937	337.842001978 -14.9824977665
3 33 14 39 1415.65 3904.18 0.0042581 -0.00300181	337.841569399 -14.8867341169
3 33 5 39 443.262 3896.26 0.00217603 0.00107066	337.842340758 -14.9597179532
3 33 3 38 298.525 3873.66 0.00539554 0.00146394	337.844149311 -14.9705628001
3 33 12 38 1160.64 3876.35 -4.79984e-05 -0.00272767	337.843760095 -14.9058728391
3 34 16 2 1632.69 111.725 0.00204457 -0.00168657	337.8078428 -14.8705344673
3 34 11 2 1059.65 154.127 0.00197307 -0.00405113	337.804632827 -14.9135414373
3 34 19 2 1936.45 189.724 0.00394395 -0.00339462	337.80174657 -14.8477546815
3 34 19 2 1847.18 193.726 0.00336469 -0.00318565	337.801444687 -14.8544542789
3 34 5 4 452.209 318.184 0.002683 0.00133369	337.791978909 -14.9591469428
3 34 19 4 1930.62 357.536 0.00340619 -0.00266804	337.788707217 -14.8482227484
3 34 11 5 1071.74 428.378 0.00469034 -0.00205248	337.783317355 -14.9126811097
3 34 4 5 342.856 486.569 0.0019935 -0.000791292	337.778907638 -14.9673784646
3 34 12 6 1171.21 536.828 0.00336695 -0.00374274	337.774874584 -14.9052355924
3 34 8 6 789.804 572.976 0.00300834 -0.000669541	337.772125224 -14.9338583248
3 34 7 7 621.886 668.061 0.00306462 0.00018677	337.76476216 -14.9464716939
3 34 12 7 1132.19 672.846 0.00218907 -0.00126891	337.764311694 -14.9081851931
3 34 8 7 780.099 673.308 0.00171403 -0.00054138	337.76433021 -14.9346021839
3 34 9 7 848.558 686.885 0.00350666 -0.000927082	337.763264611 -14.9294679546
3 34 6 8 517.595 733.926 0.00395491 0.000987501	337.759659383 -14.9543062972
3 34 6 8 543.047 777.996 0.00393718 0.00189104	337.756231103 -14.9524033413
3 34 19 8 1893.63 790.435 0.00470493 -0.000279063	337.755077821 -14.8510724336
3 34 8 8 742.808 794.633 0.000907752 -0.00174363	337.754908511 -14.9374185554
3 34 7 9 694.658 871.508 0.00431001 -0.00208462	337.748942478 -14.9410425258
3 34 14 10 1424.04 948.584 0.0011795 -0.0030632	337.742847045 -14.8863309474
3 34 19 10 1896.34 984.579 -0.00131339 -0.00038584	337.739996602 -14.8509001834
3 34 17 11 1703.63 1031.59 0.00251134 0.000475451	337.736364574 -14.8653664291
3 34 17 11 1656.19 1037.02 0.00233419 -0.00497704	337.735948163 -14.8689266171
3 34 6 11 569.126 1067.85 0.0031281 -0.00102934	337.733705246 -14.9504887868
3 34 2 11 124.689 1075.1 0.00298695 0.000217556	337.733198919 -14.9838325218
3 34 11 12 1035.36 1127.11 0.00295653 -0.00235486	337.729033367 -14.9155185539
3 34 9 12 888.123 1215.73 0.00372028 0.00233811	337.722170331 -14.9265773266
3 34 15 12 1493.9 1216.5 0.00223087 -0.00104816	337.722026563 -14.8811294335
3 34 13 12 1300.51 1227.53 0.00215012 -0.00207067	337.721195104 -14.8956401386
3 34 19 13 1870.18 1246.71 0.00231267 -0.00484816	337.719639143 -14.8529028745
3 34 13 13 1278.11 1231.14 0.00054153 -0.00222025	337.720917744 -14.8973212037
3 34 16 13 1584.95 1243.06 -0.000633634 0.000213503	337.719952529 -14.874302184
3 34 2 13 144.521 1254.3 0.00231484 0.000170647	337.719272197 -14.9823687553
3 34 17 13 1691.58 1268.75 -0.0015571 -0.00229282	337.717945143 -14.8663058866
3 34 17 13 1695.84 1289.79 -0.00171081 -0.00126218	337.716310557 -14.8659893256
3 34 13 13 1260.63 1292.6 0.00158925 -0.000589713	337.716146149 -14.8986413067
3 34 13 14 1272.79 1337.43 0.00177166 -0.00102381	337.71266235 -14.8977352758
3 34 13 14 1267.88 1359.62 0.000321372 -0.000530862	337.71093944 -14.8981067156
3 34 14 15 1405.9 1457.17 0.00174247 -0.000216947	337.703344718 -14.8877654313
3 34 5 15 476.116 1463.86 0.000312872 -0.0010985	337.70295092 -14.9575197613
3 34 15 15 1503.81 1465.99 0.00311013 -0.000587848	337.702647682 -14.8804211274
3 34 2 15 184.323 1498.06 0.00295142 0.000995318	337.70032831 -14.9794141506
3 34 8 16 780.837 1542.6 0.00105778 -0.00115749	337.696793605 -14.9346697919
3 34 15 16 1485.53 1604.34 0.00357427 -0.00104479	337.691905205 -14.881811221
3 34 8 16 787.393 1603.28 0.00471618 -0.000274089	337.692079248 -14.9341857126
3 34 8 17 746.705 1657.81 0.00120332 -0.00209894	337.687849019 -14.937244958
3 34 11 17 1075.79 1661.21 0.00120278 9.46556e-05	337.687540672 -14.9125576549
3 34 13 17 1322.46 1684.76 -6.32719e-05 -0.00153737	337.685679562 -14.8940554533
3 34 8 17 749.861 1687.96 0.00215274 -0.00148032	337.685506679 -14.9370119559
3 34 10 17 1014.11 1708.2 0.00366518 -0.00408881	337.683899287 -14.9171908103
3 34 10 19 995.392 1859.74 0.000358622 -0.00150994	337.672132177 -14.9186137242
3 34 6 19 603.697 1910.3 0.00161432 -0.00254276	337.668255227 -14.948003647
3 34 5 19 416.754 1921.73 0.000982854 -0.000281626	337.667389397 -14.962028775
3 34 10 19 980.073 1944.91 0.00267844 -0.00200455	337.665519527 -14.919773146
3 34 3 20 235.005 2022.64 0.00161261 -0.000512955	337.659569762 -14.9756742889
3 34 4 20 347.354 2020.17 0.00304763 -0.000943049	337.659750298 -14.9672461031
3 34 7 20 678.096 2028.97 0.00290352 0.000435916	337.659028905 -14.9424362449
3 34 5 21 438.305 2078.01 0.0025676 3.61009e-05	337.655247732 -14.9604298617
3 34 7 21 696.941 2076.12 0.00152659 -0.000369523	337.655364568 -14.941027941
3 34 8 21 769.587 2089.65 0.00045082 -0.000921578	337.6543049 -14.935579881
3 34 14 22 1342.08 2153.24 0.00319267 -0.00513698	337.649297406 -14.892640913
3 34 11 22 1034.33 2222.71 0.00201017 -0.0017193	337.643939173 -14.9157350096
3 34 13 23 1260.41 2352.67 0.00169747 -0.00163172	337.633821443 -14.8987899684
3 34 1 24 80.8068 2389.27 -0.00137965 0.00208322	337.6311027 -14.9872805494
3 34 6 24 608.374 2401.82 0.00339771 -0.00180356	337.6300792 -14.9477072259
3 34 8 25 767.482 2485.64 0.00041657 -0.00170422	337.623552224 -14.9357806983
3 34 18 25 1741.96 2507.55 -0.000555157 -0.000980364	337.621750656 -14.8626834154
3 34 1 25 98.7381 2546.77 0.00197166 -0.00124158	337.618867113 -14.9859512711
3 34 8 26 809.947 2575.54 0.000476362 -0.00424495	337.616566321 -14.9326044725
3 34 11 26 1088.96 2587.7 0.00102311 -0.00121773	337.615591405 -14.9116761119
3 34 7 26 644.742 2632.43 0.00293923 0.00124731	337.612166035 -14.9450026357
3 34 9 26 860.4 2653.75 -0.000453238 -0.00180117	337.610487646 -14.9288277263
3 34 16 27 1553.97 2704.34 0.000841183 0.000258643	337.606489321 -14.8768061974
3 34 17 27 1641.33 2738.55 0.00169113 -0.00206792	337.603826448 -14.8702565467
3 34 4 27 356.475 2709.7 0.000851085 6.94717e-05	337.606192336 -14.9666336929
3 34 13 27 1326.08 2714.11 0.000859275 -0.00191809	337.605752047 -14.8939019146
3 34 9 27 901.438 2730.45 0.00582838 0.000784257	337.604527536 -14.9257569636
3 34 5 27 482.109 2756.81 0.001249 -0.000994335	337.602522544 -14.9572141693
3 34 13 27 1285.04 2745.21 0.00160826 -0.000774429	337.603341627 -14.8969835603
3 34 5 28 450.005 2811.27 -0.00221729 -0.00227375	337.598295964 -14.9596275027
3 34 4 28 374.868 2863.1 0.00391167 -0.00326491	337.594277032 -14.9652684691
3 34 13 29 1309.76 2887.32 0.00251924 -0.00151853	337.592306546 -14.895143234
3 34 6 29 543.281 2967.39 0.00330784 -0.00189066	337.586163672 -14.9526452115
3 34 5 30 448.553 2985.93 0.00329828 0.00148735	337.584731898 -14.9597525115
3 34 19 30 1928.16 3053.21 0.00349428 0.000909462	337.579385249 -14.8487719816
3 34 20 31 2003.87 3101.78 0.00150009 -0.0018351	337.575612914 -14.8430975066
3 34 6 40 610.618 4037.28 -0.00111541 0.000351092	337.503082095 -14.9476799382
3 34 11 32 1026.05 3253.83 -0.000768869 -0.000571075	337.563879002 -14.9164580565
3 34 9 32 879.834 3250.51 -0.00554559 -0.000638315	337.56414976 -14.9274253764
3 34 18 32 1741.51 3241.4 0.00220735 0.00111809	337.56478858 -14.8627903801
3 34 19 40 1853.6 4048.41 0.00145098 -0.00236355	337.502156362 -14.8544485876
3 34 14 39 1416.58 3915.75 0.00405069 -0.00181604	337.512468447 -14.887218262
3 34 16 36 1610.66 3604.22 0.00182118 -0.00237391	337.536636496 -14.8726365505
3 34 3 34 306.117 3440.54 -0.00203502 0.00180509	337.549436803 -14.9704753547
3 34 11 33 1045.03 3292.16 0.000803386 -0.000947713	337.560901552 -14.915037684
3 34 1 38 51.6737 3844.05 0.00109542 0.00218116	337.518107449 -14.9895917178
3 34 16 36 1613.01 3623.49 -0.00265949 -0.000387999	337.535140795 -14.8724618489
3 34 10 35 967.924 3574.85 0.00186994 -0.000532747	337.538961373 -14.9208447076
3 34 10 35 927.112 3557.3 0.00368836 -0.0019119	337.540327052 -14.9239045523
3 34 9 35 839.778 3521.35 -0.00028285 -0.00183604	337.543124969 -14.930452471
3 34 11 34 1081.68 3424.5 -6.02697e-05 -0.00164031	337.5506244 -14.9122997889
3 34 19 34 1941.48 3391.68 -0.000467038 0.000615083	337.553116808 -14.8478040582
3 34 11 33 1084.09 3324.95 0.00201213 -0.0006014	337.558352536 -14.9121106257
3 34 19 33 1860.09 3317.16 0.00256526 -0.00329876	337.558902993 -14.8539024946
3 34 11 32 1027.9 3233.19 0.00104451 0.000213682	337.565481252 -14.9163174942
3 34 10 38 929.237 3844.1 0.00076922 -0.00110238	337.518061245 -14.9237672205
3 34 11 38 1083.6 3822.87 0.0052132 0.000387654	337.519698833 -14.9121872512
3 34 19 31 1891.19 3118.3 -1.65873e-05 -0.000466193	337.574335128 -14.8515513716
3 34 19 31 1850.94 3119.85 0.00122756 -0.00145302	337.574216705 -14.8545707215
3 34 14 40 1371.86 4004.1 0.00120314 0.000304311	337.505613599 -14.8905790349
3 34 16 39 1539.8 3958.23 0.00176613 -0.0011649	337.509165169 -14.8779790512
3 34 17 38 1709.65 3873.31 0.0012061 0.00102855	337.515748353 -14.8652327541
3 35 2 2 174.392 104.306 0.00516819 -0.000863094	337.480345449 -14.9804186996
3 35 11 2 1096.35 141.011 0.00388398 -0.00055003	337.477450295 -14.9112746277
3 35 17 2 1738.71 168.619 0.00184813 -0.000955567	337.47527945 -14.8630883689
3 35 4 2 308.066 199.777 0.00186998 9.61033e-05	337.472925801 -14.9703981426
3 35 11 4 1039.23 370.657 0.00670489 -0.000668784	337.459627933 -14.9155683285
3 35 17 5 1716.02 412.674 -0.00111278 -0.00053347	337.456341051 -14.8648017059
3 35 10 5 1006.65 484.558 0.00253257 -0.000464742	337.450788294 -14.9180161805
3 35 11 6 1106.24 518.612 0.002094 -0.000474528	337.448141509 -14.9105476008
3 35 10 6 1004.91 528.549 0.000102753 -0.000220031	337.447373813 -14.9181482296
3 35 10 6 1006.28 584.277 0.000946711 -0.00178547	337.443048214 -14.9180473694
3 35 15 6 1439.18 590.965 0.00437415 -0.00241535	337.442514619 -14.8855764517
3 35 18 7 1783.21 656.593 0.00158114 0.00114159	337.437410169 -14.8597708067
3 35 6 7 553.428 660.732 0.00631513 -0.000867925	337.437129173 -14.9520134932
3 35 14 8 1404.01 720.543 0.00049463 0.000595394	337.432459364 -14.8882190936
3 35 2 8 120.77 806.753 0.00132045 7.98691e-05	337.425808597 -14.9844636766
3 35 10 9 982.447 830.322 0.00141249 -0.000518064	337.423951216 -14.9198424908
3 35 10 9 1002.92 884.642 -0.000547751 0.00125228	337.419734413 -14.9183084604
3 35 9 9 853.563 890.358 0.0021419 -0.00091908	337.419294762 -14.9295105731
3 35 11 10 1070.25 921.827 0.00205503 -0.000534265	337.416846452 -14.9132594952
3 35 18 10 1784.33 1011.78 -0.000693221 0.00244094	337.409847645 -14.8596986029
