3 83.2558 311.73
3 110.588 323.923
3 286.935 374.343
3 102.151 382.628
3 1272.8 444.061
3 348.094 481.846
3 611.054 484.525
3 1888.47 486.965
3 939.237 496.249
3 1824.24 620.41
3 1352.7 646.25
3 155.587 684.493
3 1607.07 731.28
3 1462.02 760.732
3 1926.74 845.58
3 633.319 858.317
3 146.05 876.31
3 411.069 895.252
3 1387.2 884.843
3 458.834 901.349
3 1932.46 930.38
3 1325.66 941.387
3 921.588 947.314
3 946.573 961.298
3 1642.33 999.729
3 1502.27 1007.93
3 1563.01 1021.34
3 971.015 1066.23
3 1561.67 1145.64
3 1043.88 1179.88
3 1694.86 1297.34
3 1878.88 1348.58
3 1632.11 1371.75
3 1886.02 1385.84
3 1023.24 1411.7
3 1062.93 1418.86
3 996.241 1434.55
3 1236.79 1440.43
3 1687.24 1450.63
3 1356.39 1462.63
3 1746.17 1529.55
3 1640.46 1552.06
3 1063.63 1579.9
3 1240.77 1598.53
3 1537.44 1636.62
3 171.889 1705.19
3 1843.77 1787.98
3 1363.24 1818.25
3 1526.98 1844.32
3 1381.8 1893.88
3 119.411 1890.85
3 1229.85 1903.75
3 746.268 1946.33
3 848.863 1975.12
3 598.238 1973.95
3 1558.44 2059.8
3 576.717 2053.43
3 829.223 2062.93
3 524.111 2105.49
3 1740.85 2097.53
3 685.733 2162.13
3 431.778 2205.9
3 707.419 2250.22
3 1033.33 2274.83
3 1021.2 2314.2
3 443.555 2338.3
3 489.017 2370.33
3 71.4485 2375.32
3 1637.22 2413
3 502.342 2464.2
3 575.22 2514.97
3 1554.92 2521.12
3 299.322 2525.15
3 849.779 2547.11
3 450.041 2562.92
3 1325.39 2563.51
3 543.986 2608.48
3 1042.74 2670.46
3 1191.04 2686.91
3 790.09 2691.39
3 1265.5 2730.58
3 1687.01 2735.77
3 1780.87 2742.62
3 265.561 2902.79
3 287.357 3062.65
3 1146.28 3075.73
3 177.569 3083.08
3 1249.59 4017.89
3 1867.92 3894.87
3 1989.04 3819.82
3 1874.66 3421.6
3 1618.31 3394.15
3 765.931 3431.28
3 1286.45 3347.52
3 1596.88 3348.13
3 1724.68 3703.8
3 1811.2 3607.96
3 923.539 3601.86
3 1678.5 3232.09
3 410.77 3679.11
3 111.257 3817.26
3 1013.3 3137.8
3 1427.58 4042.43
3 571.369 4032.48
3 701.876 4043.6
3 953.949 3837.54
3 1805.69 3732.25
3 762.079 3987.28
3 853.304 3998.09
3 1336.63 3984.67
3 1495.82 3992.32
3 60.9126 3774.45
3 935.895 3942.97
3 1888.55 3881.89
4 452.385 44.4686
4 1404.47 60.3385
4 1138.02 85.8502
4 1746.82 104.966
4 1611.54 127.563
4 627.399 188.283
4 1663.27 197.448
4 1422.78 208.244
4 1681.36 281.381
4 118.33 308.133
4 687.996 563.342
4 1045.55 578.617
4 147.001 600.623
4 215.877 631.932
4 177.41 681.39
4 1220.86 718.4
4 1889.95 724.357
4 1926.89 725.998
4 228.38 744.933
4 1454.99 766.981
4 1739.83 811.106
4 1959.42 814.553
4 429.604 845.183
4 1381.87 865.222
4 1473.51 885.12
4 1163.85 898.544
4 1584.22 955.892
4 1681.58 975.455
4 1141.69 983.57
4 271.826 1005.41
4 925.877 1079.27
4 949.077 1114.67
4 1651.16 1140.76
4 832.304 1173.81
4 802.344 1178.02
4 1764.33 1194.49
4 429.77 1352.46
4 795.494 1358.1
4 1615.44 1372.68
4 1449.25 1388.34
4 180.316 1403.11
4 573.437 1414.64
4 1835.4 1442.45
4 1023.91 1449.14
4 1596.77 1484.53
4 160.606 1564.21
4 1806.01 1631.64
4 549.999 1679.25
4 1310.56 1687.34
4 728.691 1699.75
4 825.42 1798.43
4 952.412 1897.22
4 952.317 1932.49
4 697.592 1972.67
4 1049.79 1995.34
4 985.134 2022.31
4 675.896 2026.6
4 569.084 2030.43
4 178.69 2068.34
4 1418.29 2104.1
4 883.514 2117.17
4 236.34 2192.76
4 1982.29 2225.76
4 1965.28 2240.04
4 557.062 2281.5
4 211.79 2305.49
4 287.692 2310.94
4 1975.72 2321.19
4 1826.02 2386.58
4 571.402 2392.9
4 1533.67 2402.99
4 580.763 2411.1
4 1737.3 2464.92
4 1188.09 2469.68
4 609.658 2526.32
4 1893.83 2528.81
4 1745.49 2603.06
4 462.008 2604.43
4 1008.55 2653.13
4 1912.92 2688.83
4 869.594 2738.42
4 1371.51 2747.4
4 1127.75 2750.4
4 1985.22 2794.3
4 304.427 2815.25
4 451.776 2815.38
4 874.34 2819.62
4 1875.72 2831.94
4 592.649 2901.44
4 1074.71 2971.36
4 1594.4 2987.64
4 492.743 3047.87
4 261.384 3771.62
4 898.295 3798.45
4 1691.02 3803.11
4 216.076 4005.31
4 225.979 3912.48
4 1887.53 3727.09
4 648.802 3856.88
4 906.699 3573.13
4 393.156 3520.19
4 873.938 3458.02
4 531.344 3424.45
4 1004.77 3372.37
4 235.308 3373.33
4 1654.23 3160.53
4 790.696 3122.73
4 1501.38 4012.07
4 240.35 4013.23
4 277.961 3928.99
4 790.773 3939.73
4 1594.56 3878.62
5 479.225 204.554
5 312.275 219.102
5 283.211 238.268
5 1779.88 279.14
5 1712.45 301.644
5 392.549 305.522
5 554.537 340.65
5 1777.1 367.25
5 1819.7 370.153
5 881.037 559.047
5 127.669 643.753
5 79.3037 705.228
5 495.536 828.188
5 1596.52 757.079
5 1385.91 760.684
5 1579.28 762.279
5 1670.55 815.139
5 1945.55 830.154
5 1698.26 853.305
5 515.771 891.596
5 872.621 899.354
5 1031.68 913.824
5 559.424 979.982
5 541.889 1003.21
5 1393.41 1032.66
5 1109.83 1037.26
5 427.39 1045.67
5 765.27 1083.94
5 1410.44 1118.96
5 1945.3 1130.45
5 765.511 1161.01
5 988.297 1187.08
5 1807.46 1188.55
5 1886.77 1211.33
5 1013.79 1269.73
5 1490.78 1291.64
5 1750.41 1357.38
5 1814.11 1382.47
5 1559.9 1407.05
5 662.593 1457.39
5 1925.94 1466.36
5 1439.99 1467.82
5 939.524 1503.78
5 664.231 1515.35
5 611.062 1522.27
5 688.053 1640.32
5 1338.84 1647.07
5 1205.59 1653.13
5 129.872 1667.61
5 101.368 1719.73
5 556.737 1744.69
5 481.845 1834.8
5 290.558 1846.84
5 80.6548 1883.4
5 210.808 1890.93
5 138.594 1910.92
5 1808.22 1949.25
5 716.316 1958.59
5 1108.82 1989.18
5 1989.81 2056.94
5 1294.65 2105.57
5 1025.97 2112.44
5 1059.53 2150.31
5 128.301 2154.54
5 1438.64 2305.38
5 966.513 2322.1
5 1546.23 2350.71
5 1933.09 2591.68
5 615.206 2598.46
5 768.758 2681.49
5 629.069 2719.19
5 1478.14 2800.47
5 409.006 2848.49
5 873.056 2937.23
5 431.377 2938.73
5 396.059 2955.95
5 1045.46 3061.52
5 1545.74 3998.92
5 103.896 3276.36
5 450.498 3774.81
5 482.143 3409.98
5 1591.36 3667.6
5 1596.83 3822.03
5 442.821 3643.46
5 237.359 3465.33
5 882.607 3632.7
5 1146.12 3301.18
5 848.801 3576.52
5 1508.19 3623.71
5 1491.43 3494.67
5 386.024 3515.25
5 1836.45 3524.69
5 1055.78 3518.17
5 955.646 3861.12
5 1249.65 3318.79
5 884.422 3852.46
5 46.928 3468.1
5 796.624 3817.03
5 1667.11 3871.17
5 1270.5 3863.53
5 65.507 3375.8
5 1592.7 3364.1
5 1841.31 3332.41
5 1457.13 3274.22
5 1286.81 3211.77
5 946.143 3174.84
5 606.305 3911.09
5 335.491 3974.53
5 458.095 3997.9
5 749.874 3946.28
5 1953.93 3929.9
5 720.469 3925.49
5 400.317 3887.16
6 1743.76 91.7873
6 228.661 91.6516
6 1534.41 94.2876
6 1356.95 150.911
6 217.292 170.36
6 1723.32 171.908
6 955.446 241.068
6 1781.13 283.348
6 1698.39 340.992
6 1996.06 437.301
6 752.495 482.847
6 1069.19 556.605
6 1035 618.538
6 851.098 693.306
6 1021.62 809.317
6 1864.42 811.711
6 1730.74 818.316
6 1471.41 843.905
6 360.984 847.706
6 688.089 874.659
6 1802.13 878.973
6 566.495 980.957
6 395.204 1025.51
6 1430.4 1120.76
6 1572.23 1173
6 1879.75 1416.2
6 1586.38 1445.65
6 1941.37 1472.65
6 633.377 1508.73
6 359.379 1511.47
6 752.861 1554.25
6 1991.19 1626.44
6 1448.63 1627.66
6 1549.15 1680.47
6 344.479 1696.72
6 405.326 1771
6 404.436 1790.92
6 408.077 1830.02
6 548.568 1873.29
6 395.407 1912.27
6 572.77 1931.29
6 267.906 1946.4
6 1292.61 1948.39
6 1379.78 1975.78
6 536.919 1995.28
6 1593.94 2017.03
6 352.526 2030.5
6 996.39 2102.59
6 1246.38 2115.68
6 1836.26 2126
6 1148.36 2199.74
6 1036.4 2212.96
6 578.54 2244.13
6 1208.17 2247.33
6 295.444 2255.91
6 1323.77 2264.87
6 380.44 2284.48
6 562.639 2289.59
6 854.779 2291.65
6 1183.17 2305.47
6 1036.32 2340.98
6 740.68 2345.78
6 1869.34 2362.72
6 611.869 2373.08
6 1031.54 2428.8
6 1475.99 2435.73
6 249.337 2442.38
6 1964.9 2472.61
6 1596.59 2498.86
6 345.687 2512.91
6 132.928 2559.3
6 742.759 2604.72
6 862.399 2625.89
6 106.175 2704.73
6 1474.3 2766.57
6 559.263 2769.67
6 210.856 2786.86
6 676.923 2811.63
6 1505.87 2833.98
6 1704.46 2848
6 654.418 2852.92
6 1323.61 2872.18
6 592.025 2902.36
6 729.597 2901.66
6 1990.24 2966.82
6 1356.68 3054.4
6 1967.52 3083.01
6 1313.39 3106.14
6 1474.75 3116.27
6 1962.48 3403.39
6 1219.4 3465.95
6 1939.44 3350.85
6 1351.17 3744.58
6 479.309 3727.8
6 1457.39 3516.38
6 1199.29 3666.61
6 1760.12 3532.51
6 83.1092 3624.4
6 1908.6 3608.91
6 338.488 3536.1
6 394.846 3581.83
6 1867.68 3598.45
6 88.7533 3542.46
6 49.995 3488.9
6 1489.74 3512.87
6 830.379 3441.9
6 92.8421 3437.78
6 89.7496 3467.06
6 1541.76 3438.04
6 51.3686 3418.3
6 1115.55 3395.73
6 376.091 3375.95
6 731.819 3339.09
6 949.688 3368.32
6 333.297 3346.83
6 689.95 3274.93
6 1810.61 3264.03
6 794.216 3250.38
6 1253.14 3818.8
6 1102.15 3821.2
6 140.272 4034.73
6 1201.77 4041.58
6 746.875 3987.89
6 1281.49 3900.56
6 1088.72 3893.56
7 1160.4 94.8488
7 1735.95 160.52
7 629.773 250.484
7 1822.06 274.912
7 631.515 334.985
7 1438.27 345.751
7 1346.19 371.935
7 795.823 452.462
7 663.071 546.001
7 476.353 560.553
7 571.555 650.371
7 511.424 676.941
7 156.573 678.761
7 1604.84 761.746
7 1598.01 849.727
7 511.442 900.169
7 281.735 971.98
7 1013.03 1018.69
7 220.157 1056.33
7 895.679 1089.1
7 1218.91 1105.41
7 670.977 1186.28
7 414.508 1344.08
7 879.206 1395.38
7 319.21 1435.03
7 1574.88 1464.74
7 655.966 1467.56
7 270.747 1474.55
7 1584.98 1481.61
7 1269.3 1549.36
7 554.349 1571.93
7 1002.19 1632.14
7 1680.63 1652.79
7 937.903 1656.58
7 1014.48 1661.03
7 1343.14 1738.66
7 1201.34 1748.58
7 205.174 1765.44
7 1767.53 1782.52
7 811.968 1787.4
7 254.941 1824.3
7 847.67 1836.56
7 166.555 1938.06
7 1991.52 1955.41
7 1860.79 1979.16
7 1833.45 2071.06
7 1177.04 2085.19
7 1468.26 2091.74
7 968.069 2094.32
7 1266.95 2147.26
7 479.662 2164.93
7 1197.18 2184.61
7 2000.44 2233
7 658.089 2252.77
7 1487.11 2259.79
7 641.451 2305.84
7 437.279 2284.79
7 1119.14 2286.95
7 545.455 2305.11
7 663.459 2311.55
7 1930.32 2407.44
7 323.303 2420.06
7 1894.97 2477.41
7 1291.2 2483.59
7 1947.62 2557.35
7 1965.69 2587.52
7 1084.78 2654.62
7 1711.16 2664.63
7 149.06 2762.15
7 895.983 2785.66
7 1768.67 2797.77
7 390.905 2852.33
7 1802.57 2906.75
7 833.19 2923.48
7 299.169 2929.73
7 1585.35 2938.41
7 1780.35 2969.37
7 817.526 2975.15
7 377.6 3001.39
7 1477.68 3015.73
7 196.054 3997.62
7 1537.02 3932.18
7 1981.11 3922.8
7 1052.26 3851.81
7 1013 3839.6
7 1806.09 3787.89
7 1060.75 3538.72
7 805.705 3515.82
7 1236.25 3527.62
7 685.102 3665.08
7 1262.82 3603.36
7 1145.72 3634.44
7 1061 3771.35
7 450.155 3767.8
7 1165.1 3491.56
7 997.569 3427.93
7 951.155 3457.47
7 1140.5 3224.05
7 1944.96 3359.2
7 1579.08 3296.38
7 452.468 3338.65
7 576.696 3810.23
7 192.603 3207.1
7 1848.93 3858.26
7 1070.52 3852.07
7 622.688 4011.37
7 1050.59 4014.91
7 1490.76 3974.5
7 177.737 3918.73
7 1093.38 3879.91
8 1642.1 52.656
8 1324.99 137.874
8 969.059 154.7
8 427.619 170.796
8 839.166 176.351
8 1984.46 221.895
8 969.226 223.303
8 1700.24 246.554
8 116.413 297.055
8 1682.12 263.449
8 1434.42 263.183
8 703.744 268.27
8 745.315 300.649
8 1735.56 371.293
8 1039.63 428.845
8 675.541 433.756
8 1758.35 482.508
8 1913.8 603.383
8 58.7013 605.555
8 1496.97 619.567
8 1378.45 676.842
8 220.059 767.796
8 1068.31 775.643
8 1748.77 967.996
8 1612.73 973.508
8 1513.47 990.841
8 827.225 1010.16
8 1375.88 1038.39
8 1014.12 1111.82
8 95.3256 1159.92
8 226.667 1195.65
8 1306.58 1205.9
8 456.688 1224.61
8 1436.63 1295.96
8 94.8545 1313.8
8 1523.43 1316.16
8 710.532 1319.19
8 1839.19 1342.98
8 689.675 1453.28
8 1947.87 1466.17
8 783.458 1475.97
8 840.049 1516.57
8 202.671 1589.7
8 844.405 1601.43
8 473.597 1596.97
8 1851.03 1598.89
8 476.807 1618.19
8 1797.39 1625.2
8 1658.3 1714.23
8 1623.78 1795.98
8 1655.31 1834.27
8 1988.63 1844.17
8 866.284 1901
8 868.968 1949.19
8 439.011 1993.98
8 311.016 2015.87
8 69.2588 2050.45
8 366.166 2071.17
8 58.2289 2096.74
8 1919.49 2101.63
8 348.818 2139.35
8 1397.26 2208.01
8 1679.85 2219.15
8 366.417 2226.53
8 1297.7 2254.26
8 278.59 2409.98
8 380.033 2455.52
8 172.301 2477.54
8 316.572 2485.93
8 771.68 2496.36
8 112.378 2544.22
8 1758.83 2545.95
8 1794.01 2559.61
8 473.058 2572.44
8 270.25 2614.09
8 1862.75 2693.98
8 340.888 2703.76
8 1671.71 2722.19
8 1909.49 2786.72
8 238.721 2789.34
8 1668 2830.75
8 1008.41 2873.7
8 1140.51 2904.92
8 1845.51 2917.74
8 1803.77 2925.04
8 1362.58 2945.46
8 624.168 2960.43
8 1907.05 3015.68
8 502.604 3907.07
8 700.23 3475.2
8 423.763 3854.41
8 1297.25 3838.66
8 478.541 3594.77
8 853.68 3689.22
8 756.251 3563.09
8 100.327 3508.65
8 209.715 3504.12
8 261.871 3404.19
8 361.74 3223.25
8 1431.74 3232.69
8 131.521 4027.34
8 618.033 4029.16
8 1584.55 3733.32
8 925.364 3738.71
9 264.753 105.514
9 315.839 128.554
9 1493.72 153.838
9 161.475 155.397
9 1740.93 223.331
9 883.345 236.939
9 1776.97 247.538
9 1589.35 287.297
9 1329.37 416.507
9 400.738 418.107
9 164.576 451.25
9 376.4 462.351
9 416.517 518.755
9 1892.63 537.908
9 128.301 614.417
9 834.798 721.778
9 1059.12 746.756
9 506.651 762.385
9 438.935 799.009
9 1726.49 828.239
9 141.531 859.069
9 1715.78 881.908
9 957.229 948.373
9 1881.92 1013.37
9 243.546 1026.52
9 1074.7 1096.67
9 924.439 1264.17
9 1530.5 1297.75
9 296.311 1336.79
9 1132.83 1369.78
9 771.489 1413.42
9 415.377 1451.61
9 1032.38 1502.67
9 387.656 1531.29
9 845.441 1539.33
9 890.552 1577.75
9 840.76 1584.78
9 939.512 1638.32
9 851.07 1647.98
9 1075.69 1675.3
9 145.913 1716.8
9 658.825 1758.56
9 1576.74 1804.3
9 439.377 1939.07
9 1262.25 1968.66
9 1997.47 2017.35
9 387.995 2057.57
9 661.881 2109.58
9 1249.58 2201.39
9 756.463 2204.72
9 1053.68 2204.47
9 858.197 2216.71
9 1317.75 2317.97
9 1396.99 2322.23
9 1684.51 2357.89
9 1227.21 2362.57
9 790.775 2371.67
9 1952.81 2380.66
9 1746.28 2442.09
9 1692.62 2455.11
9 96.4932 2464.64
9 837.896 2500.74
9 1810.05 2537.58
9 1069.81 2540.04
9 1004.06 2605.5
9 1428.72 2622.81
9 1955.9 2648.25
9 1189.12 2679.75
9 1698.95 2683.84
9 1362.95 2685.06
9 1106.82 2768.37
9 1493.86 2874.33
9 793.895 2977.98
9 1052.1 2998.64
9 547.754 3011.59
9 1895.66 3095
9 166.092 3106.39
9 546.817 3740.11
9 946.036 3648.63
9 445.807 3665.58
9 64.8833 3596.23
9 343.061 3631.36
9 245.808 3615.96
9 61.5636 3631.42
9 1233.85 3612.43
9 99.2745 3836.35
9 683.892 3559.04
9 867.887 3515.21
9 782.745 3475.34
9 638.178 3428.33
9 813.923 3449.81
9 1137.5 3441.48
9 493.849 3466.31
9 722.477 3453.91
9 1497.45 3447.08
9 931.59 3295.33
9 470.768 3307.62
9 1709.57 3295.02
9 590.526 3775.94
9 1382.25 3308.6
9 565.74 3315.55
9 913.102 3594.66
9 1076.64 3208.25
9 926.496 3167.73
9 1183.73 3809.18
9 1787.33 3818.86
9 971.14 3132.76
9 280.242 3823.17
9 549.745 3996
9 978.175 3970.42
9 591.421 3954.46
9 559.327 3916.51
10 1981.05 96.9808
10 96.3872 176.703
10 1229.32 354.701
10 939.818 464.398
10 977.474 469.536
10 1766.51 604.741
10 1227.19 630.354
10 1674.34 651.161
10 296.114 663.703
10 250.222 722.923
10 251.01 784.648
10 117.368 797.48
10 1241.82 849.83
10 448.733 850.302
10 1802.59 876.477
10 1115.78 907.388
10 613.662 912.82
10 1015.02 927.623
10 333.452 964.874
10 315.709 1011.3
10 627.974 1046.21
10 1163.85 1119.23
10 564.699 1134.78
10 1051.09 1143.6
10 1635.51 1267.53
10 521.952 1325.01
10 1675.33 1337.84
10 344.512 1429.52
10 1805.04 1439.36
10 662.431 1498.74
10 1599.86 1533.17
10 1422.15 1579.48
10 1507.39 1600.09
10 1949.78 1615.96
10 64.5079 1627.09
10 1361.35 1628.28
10 1936.46 1629.92
10 460.695 1644.53
10 446.506 1654.39
10 1138.42 1662.43
10 1758.73 1683.66
10 1941.24 1687.25
10 1418.46 1693.8
10 294.461 1723.58
10 121.098 1729.3
10 662.473 1741.04
10 1201.78 1749.89
10 187.872 1761.07
10 1262.65 1770.78
10 550.926 1785.69
10 1813.13 1801.59
10 1548.28 1810.53
10 1382.64 1831.09
10 1119.43 1842.47
10 1316.34 1940.15
10 793.73 1945.64
10 1565.12 2020.2
10 1667.95 2023.48
10 1947.39 2132.99
10 1872.53 2179.78
10 467.721 2180.01
10 1435.11 2231.21
10 1847.48 2252.01
10 812.063 2267.21
10 114.381 2319.19
10 816.31 2459.1
10 545.646 2497.66
10 887.408 2560.45
10 1875.8 2635.58
10 1359.34 2676.45
10 1045.52 2677.35
10 511.38 2684.46
10 1878.75 2736.45
10 81.0262 2736.71
10 1098.59 2777.47
10 1632.87 2815.94
10 1921.01 2824.36
10 1119.49 2850.69
10 1683.6 2870.74
10 1094.58 2895.94
10 1287.92 2955.3
10 608.378 2975.14
10 1435.82 2995.76
10 1336.42 3063.62
10 688.987 3080.81
10 633.3 3088.59
10 1496.97 3094.55
10 285.074 3830.1
10 645.499 3706.49
10 1987.29 3798.58
10 1402.94 3745.07
10 1359.7 3703.61
10 65.3193 3641.72
10 357.377 3702.41
10 1032.77 3624.05
10 1201.91 3631.95
10 1282.87 3639.08
10 631.78 3632.7
10 512.493 3945.53
10 987.881 3175.7
10 1017.61 3495.87
10 1639.5 3442.5
10 1596.74 3390.02
10 834.019 3338.95
10 1945.75 3372.17
10 1807.43 3326.91
10 1670 3286.33
10 630.05 3227.08
10 1808.02 3129.86
10 641.36 3653.83
10 1171.15 3947.45
11 1706.13 128.15
11 369.617 169.307
11 1613.76 181.728
11 141.379 187.786
11 338.482 191.705
11 1597.03 202.851
11 285.234 219.923
11 1417.49 317.091
11 274.135 394.781
11 1701.2 418.836
11 1646.99 552.01
11 267.102 657.453
11 641.154 750.929
11 1945.19 760.553
11 428.279 792.816
11 1342.31 797.476
11 1039.73 817.867
11 1240.51 822.696
11 1921.62 847.586
11 574.302 849.134
11 283.258 879.382
11 1305.86 886.414
11 1851.24 931.858
11 1353.75 951.929
11 1091.84 1006.82
11 1410.74 1062.48
11 590.521 1139.3
11 521.953 1152.88
11 376.711 1157.87
11 1127.27 1178.49
11 1410.92 1198.24
11 1651.23 1209.17
11 1190.68 1230.69
11 1378.05 1234.6
11 809.627 1271.89
11 1098.36 1313.65
11 852.546 1354.21
11 580.867 1382.14
11 779.612 1398.99
11 624.812 1401.1
11 671.036 1427.39
11 1475.51 1487.14
11 804.907 1504.75
11 1981.72 1504.76
11 467.742 1511.38
11 293.625 1552.36
11 1088.62 1557.88
11 1302.94 1569.58
11 1870.25 1575.84
11 87.3098 1637.26
11 479.94 1638.97
11 1874.74 1642.84
11 822.109 1642.96
11 1382.81 1647.93
11 250.208 1655.05
11 595.925 1678.86
11 489.757 1746.4
11 1042.25 1881.54
11 1530.74 2011.73
11 44.9531 2042.06
11 1571.53 2085.67
11 263.067 2128.15
11 1986.09 2139.48
11 304.633 2142.59
11 90.3631 2216.18
11 1542.04 2235.05
11 1270.91 2344.98
11 359.404 2352.63
11 119.247 2355.46
11 1316.14 2358.02
11 345.785 2394.23
11 984.328 2653.46
11 964.532 2664.18
11 285.884 2685.14
11 1030.47 2709.18
11 533.778 2718.02
11 468.312 2729.98
11 257.471 2805.51
11 1497.56 2861.48
11 1777.28 2863.17
11 945.162 2866.02
11 213.854 2867.25
11 1382.97 2936.07
11 1869.51 2978.08
11 1568.53 3013.6
11 1474.23 3025.16
11 1760.1 3042.57
11 84.9223 3084.21
11 1381.27 3118.23
11 1201.04 3874.41
11 789.201 3657.14
11 972.169 3242.95
11 1102.69 3206.56
11 762.796 4027.61
11 708.902 3905.4
11 794.127 3828.99
11 786.18 3788.13
11 710.734 3767.47
11 52.1746 3691.68
11 1262.7 3656.74
11 688.517 3464.7
11 1349.52 3500.88
11 1889.68 3520.51
11 232.125 3498.33
11 179.429 3520.8
11 569.995 3541.45
11 491.108 3527.09
11 414.481 3480.56
11 1415.79 3457.62
11 1281.62 3398.76
11 588.834 3781.5
11 1622.75 3340.22
11 926.611 3337.44
11 49.0503 3317.42
11 220.151 3139.54
11 1042.82 3950.93
11 1282.76 3958.81
11 1455.05 3848.24
11 1022.64 3980.17
11 1078.8 3929.02
